0	0.740973	0.205598	0	0	0	0	0	0	0	0	0	0	0	0
0.144015	0.76244	0	0	0	0	0	0	0	0	0	0	0	0	0
0.999993	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.116808	0	0.90068	0	0	0	0	0	0	0	0	0	0	0	0
0	0.418081	0.470856	0	0	0	0	0	0	0	0	0	0	0	0
0	0.928466	0	0	0	0	0	0	0	0	0	0	0	0	0
0.936085	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.389658	0	0.881083	0	0	0	0	0	0	0	0	0	0	0	0
0	0.341156	0.438066	0	0	0	0	0	0	0	0	0	0	0	0
0	0.929644	0	0	0	0	0	0	0	0	0	0	0	0	0
0.920026	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.355497	0	0.976798	0	0	0	0	0	0	0	0	0	0	0	0
0	0.552167	0.096481	0	0	0	0	0	0	0	0	0	0	0	0
0	0.768588	0	0	0	0	0	0	0	0	0	0	0	0	0
0.992093	0	0.20041	0	0	0	0	0	0	0	0	0	0	0	0
0.006631	0	0.928301	0	0	0	0	0	0	0	0	0	0	0	0
0	0.909374	0	0	0	0	0	0	0	0	0	0	0	0	0
0.287654	0.237524	0	0	0	0	0	0	0	0	0	0	0	0	0
0.891124	0	0.86169	0	0	0	0	0	0	0	0	0	0	0	0
0	0.197288	0.269623	0	0	0	0	0	0	0	0	0	0	0	0
0	0.901404	0	0	0	0	0	0	0	0	0	0	0	0	0
0.90381	0	0.30068	0	0	0	0	0	0	0	0	0	0	0	0
0.181982	0	0.811192	0	0	0	0	0	0	0	0	0	0	0	0
0	0.967565	0	0	0	0	0	0	0	0	0	0	0	0	0
0.385183	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.755349	0	0.991376	0	0	0	0	0	0	0	0	0	0	0	0
0	0.711914	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.379608	0	0	0	0	0	0	0	0	0	0	0	0	0
0.975586	0	0.983527	0	0	0	0	0	0	0	0	0	0	0	0
0	0.434096	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.622989	0	0	0	0	0	0	0	0	0	0	0	0	0
0.995793	0	0.950813	0	0	0	0	0	0	0	0	0	0	0	0
0	0.281973	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.700247	0	0	0	0	0	0	0	0	0	0	0	0	0
0.974806	0	0.964268	0	0	0	0	0	0	0	0	0	0	0	0
0	0.298065	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.643398	0	0	0	0	0	0	0	0	0	0	0	0	0
0.984176	0	0.999147	0	0	0	0	0	0	0	0	0	0	0	0
0	0.478968	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.427851	0	0	0	0	0	0	0	0	0	0	0	0	0
0.998815	0	0.933946	0	0	0	0	0	0	0	0	0	0	0	0
0	0.768372	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.005299	0.211499	0	0	0	0	0	0	0	0	0	0	0	0
0.898042	0	0.579801	0	0	0	0	0	0	0	0	0	0	0	0
0	0.990536	0	0	0	0	0	0	0	0	0	0	0	0	0
0.298488	0	0.795555	0	0	0	0	0	0	0	0	0	0	0	0
0.504225	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.825828	0	0	0	0	0	0	0	0	0	0	0	0	0
0.846791	0	0.972295	0	0	0	0	0	0	0	0	0	0	0	0
0	0.618426	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.054827	0.392688	0	0	0	0	0	0	0	0	0	0	0	0
0.94735	0	0.264842	0	0	0	0	0	0	0	0	0	0	0	0
0	0.991201	0	0	0	0	0	0	0	0	0	0	0	0	0
0.473758	0	0.999808	0	0	0	0	0	0	0	0	0	0	0	0
0.177101	0.389757	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.219425	0.377581	0	0	0	0	0	0	0	0	0	0	0	0
0.994003	0	0.183367	0	0	0	0	0	0	0	0	0	0	0	0
0	0.98619	0	0	0	0	0	0	0	0	0	0	0	0	0
0.459278	0	0.954386	0	0	0	0	0	0	0	0	0	0	0	0
0.09427	0.592369	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.764852	0	0	0	0	0	0	0	0	0	0	0	0
0.923688	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.764832	0	0	0	0	0	0	0	0	0	0	0	0	0
0.819657	0	0.465294	0	0	0	0	0	0	0	0	0	0	0	0
0	0.979432	0	0	0	0	0	0	0	0	0	0	0	0	0
0.037617	0	0.960042	0	0	0	0	0	0	0	0	0	0	0	0
0.383854	0.51794	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.904947	0	0	0	0	0	0	0	0	0	0	0	0
0.931003	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.514425	0.468922	0	0	0	0	0	0	0	0	0	0	0	0
0.93953	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.918204	0	0	0	0	0	0	0	0	0	0	0	0	0
0.546409	0	0.320927	0	0	0	0	0	0	0	0	0	0	0	0
0	0.990778	0	0	0	0	0	0	0	0	0	0	0	0	0
0.014884	0	0.696058	0	0	0	0	0	0	0	0	0	0	0	0
0.234503	0.825845	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.905721	0	0	0	0	0	0	0	0	0	0	0	0
0.62871	0.555126	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.988084	0	0	0	0	0	0	0	0	0	0	0	0
0.863958	0.281473	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.998817	0	0	0	0	0	0	0	0	0	0	0	0
0.970251	0.062104	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.019448	0.985272	0	0	0	0	0	0	0	0	0	0	0	0
0.999145	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.122327	0.976971	0	0	0	0	0	0	0	0	0	0	0	0
0.996653	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.145303	0.984163	0	0	0	0	0	0	0	0	0	0	0	0
0.992195	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.088887	0.998116	0	0	0	0	0	0	0	0	0	0	0	0
0.996112	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.990845	0	0	0	0	0	0	0	0	0	0	0	0
0.999591	0.145697	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.916227	0	0	0	0	0	0	0	0	0	0	0	0
0.9747	0.392209	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.718572	0	0	0	0	0	0	0	0	0	0	0	0
0.876509	0.674175	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.356885	0	0	0	0	0	0	0	0	0	0	0	0
0.653157	0.915465	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.271481	0.996584	0.426202	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.790302	0.88059	0	0	0	0	0	0	0	0	0	0	0	0
0.505784	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.251749	0.975211	0	0	0	0	0	0	0	0	0	0	0	0
0.919617	0.103733	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.523419	0	0	0	0	0	0	0	0	0	0	0	0
0.951376	0.771207	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.444717	0.986129	0.713418	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.450414	0.975814	0	0	0	0	0	0	0	0	0	0	0	0
0.773512	0.031174	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.270199	0	0	0	0	0	0	0	0	0	0	0	0
0.952217	0.885697	0.290556	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.182569	0.79365	0.996867	0	0	0	0	0	0	0	0	0	0	0	0
0.375381	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.364555	0	0	0	0	0	0	0	0	0	0	0	0
0.999941	0.806636	0.290981	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.279387	0.761964	0.992656	0	0	0	0	0	0	0	0	0	0	0	0
0.375793	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.977765	0.960525	0.714351	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.310669	0.680967	0	0	0	0	0	0	0	0	0	0	0	0
0.774356	0.464005	0.079242	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.612391	0.842694	0.974717	0	0	0	0	0	0	0	0	0	0	0	0
0.168518	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.95069	0.998069	0.98181	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.994901	0.965299	0.910048	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.943619	0.916888	0.885249	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.92347	0.92979	0.935848	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.963734	0.986692	0.998404	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.999439	0.973597	0.910162	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.10454	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.869246	0.693879	0.461821	0	0	0	0	0	0	0	0	0	0	0	0
0.193503	0.489526	0.736824	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.380232	0.013232	0	0	0	0	0	0	0	0	0	0	0	0	0
0.794607	0.969987	0.987036	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.968616	0.733045	0.320231	0	0	0	0	0	0	0	0	0	0	0	0
0.068751	0.561022	0.901158	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.233789	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.936473	0.966787	0.640792	0	0	0	0	0	0	0	0	0	0	0	0
0	0.184992	0.739871	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.569197	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.797342	0.996051	0.678034	0	0	0	0	0	0	0	0	0	0	0	0
0	0.096358	0.760006	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.609227	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.815344	0.971494	0.457019	0	0	0	0	0	0	0	0	0	0	0	0
0	0.321158	0.936939	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.375226	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.964559	0.758502	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.769077	0.951286	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.506418	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.919726	0.070509	0	0	0	0	0	0	0	0	0	0	0	0	0
0.581869	0.984369	0.263779	0	0	0	0	0	0	0	0	0	0	0	0
0	0.430146	0.99953	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.341285	0	0	0	0	0	0	0	0	0	0	0	0
0.176016	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.992728	0.201911	0	0	0	0	0	0	0	0	0	0	0	0	0
0.424386	0.989606	0.149121	0	0	0	0	0	0	0	0	0	0	0	0
0	0.489846	0.969422	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.617486	0	0	0	0	0	0	0	0	0	0	0	0
0.059644	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.943442	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.685684	0.818753	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.881567	0.56926	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.996131	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.43462	0	0	0	0	0	0	0	0	0	0	0	0
0.493062	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.513807	0.838847	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.918094	0.334931	0	0	0	0	0	0	0	0	0	0	0	0
0	0.198728	0.956488	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.815556	0	0	0	0	0	0	0	0	0	0	0	0
0.248888	0	0.060467	0	0	0	0	0	0	0	0	0	0	0	0
0.926393	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.864266	0.306095	0	0	0	0	0	0	0	0	0	0	0	0	0
0.149937	0.92241	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.901894	0.169817	0	0	0	0	0	0	0	0	0	0	0	0
0	0.296426	0.821382	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.986217	0	0	0	0	0	0	0	0	0	0	0	0
0.080557	0	0.606294	0	0	0	0	0	0	0	0	0	0	0	0
0.766793	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.997097	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.675316	0.36477	0	0	0	0	0	0	0	0	0	0	0	0	0
0.008207	0.880336	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.9822	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.65837	0.301368	0	0	0	0	0	0	0	0	0	0	0	0
0	0.075394	0.795185	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.998301	0	0	0	0	0	0	0	0	0	0	0	0
0.214448	0	0.870349	0	0	0	0	0	0	0	0	0	0	0	0
0.737467	0	0.481815	0	0	0	0	0	0	0	0	0	0	0	0
0.989024	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.911086	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.558623	0.220233	0	0	0	0	0	0	0	0	0	0	0	0	0
0.059504	0.663314	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.935058	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.994923	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.855646	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.567621	0.061127	0	0	0	0	0	0	0	0	0	0	0	0
0	0.199088	0.420821	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.708617	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.900414	0	0	0	0	0	0	0	0	0	0	0	0
0.337585	0	0.990645	0	0	0	0	0	0	0	0	0	0	0	0
0.642331	0	0.987811	0	0	0	0	0	0	0	0	0	0	0	0
0.85767	0	0.909182	0	0	0	0	0	0	0	0	0	0	0	0
0.974371	0	0.775894	0	0	0	0	0	0	0	0	0	0	0	0
0.997803	0	0.609116	0	0	0	0	0	0	0	0	0	0	0	0
0.942928	0	0.427531	0	0	0	0	0	0	0	0	0	0	0	0
0.829455	0	0.246023	0	0	0	0	0	0	0	0	0	0	0	0
0.677931	0	0.075318	0	0	0	0	0	0	0	0	0	0	0	0
0.507051	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.332143	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.164636	0.079305	0	0	0	0	0	0	0	0	0	0	0	0	0
0.012204	0.201191	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.301017	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.379212	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.436882	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.475309	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.495578	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.498342	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.483695	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.451153	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.399748	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.328228	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.235383	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.120504	0.024422	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.190075	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.369112	0	0	0	0	0	0	0	0	0	0	0	0
0.114175	0	0.55209	0	0	0	0	0	0	0	0	0	0	0	0
0.277546	0	0.725447	0	0	0	0	0	0	0	0	0	0	0	0
0.45115	0	0.87162	0	0	0	0	0	0	0	0	0	0	0	0
0.624795	0	0.97002	0	0	0	0	0	0	0	0	0	0	0	0
0.784372	0	0.999146	0	0	0	0	0	0	0	0	0	0	0	0
0.912149	0	0.940007	0	0	0	0	0	0	0	0	0	0	0	0
0.987937	0	0.780732	0	0	0	0	0	0	0	0	0	0	0	0
0.991388	0	0.521853	0	0	0	0	0	0	0	0	0	0	0	0
0.90554	0	0.1812	0	0	0	0	0	0	0	0	0	0	0	0
0.72141	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.443071	0.076127	0	0	0	0	0	0	0	0	0	0	0	0	0
0.092076	0.455573	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.776965	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.970343	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.977472	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.771578	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.375099	0.324722	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.769165	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.992016	0	0	0	0	0	0	0	0	0	0	0	0
0.408416	0	0.89589	0	0	0	0	0	0	0	0	0	0	0	0
0.823489	0	0.482595	0	0	0	0	0	0	0	0	0	0	0	0
0.999336	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.852333	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.401923	0.489579	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.920133	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.962577	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.564265	0.403812	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.917796	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.93642	0	0	0	0	0	0	0	0	0	0	0	0
0.484402	0	0.412748	0	0	0	0	0	0	0	0	0	0	0	0
0.949768	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.901093	0.042925	0	0	0	0	0	0	0	0	0	0	0	0	0
0.329212	0.757682	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.992101	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.554873	0.618641	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.999995	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.597958	0	0	0	0	0	0	0	0	0	0	0	0
0.686753	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.995676	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.523498	0.754092	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.966316	0.124392	0	0	0	0	0	0	0	0	0	0	0	0
0	0.308573	0.913388	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.80947	0	0	0	0	0	0	0	0	0	0	0	0
0.213069	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.94628	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.75342	0.668339	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.966904	0.297829	0	0	0	0	0	0	0	0	0	0	0	0
0	0.194737	0.99262	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.501685	0	0	0	0	0	0	0	0	0	0	0	0
0.382423	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.999502	0.132471	0	0	0	0	0	0	0	0	0	0	0	0	0
0.421905	0.971071	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.560593	0.932083	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.62463	0	0	0	0	0	0	0	0	0	0	0	0
0.043292	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.960868	0.033744	0	0	0	0	0	0	0	0	0	0	0	0	0
0.551914	0.971283	0.104006	0	0	0	0	0	0	0	0	0	0	0	0
0	0.474339	0.992834	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.318142	0	0	0	0	0	0	0	0	0	0	0	0
0.192976	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.999556	0.421082	0	0	0	0	0	0	0	0	0	0	0	0	0
0.231646	0.966221	0.685349	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.807379	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.748026	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.75108	0.972451	0.370136	0	0	0	0	0	0	0	0	0	0	0	0
0	0.304346	0.944353	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.452133	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.910967	0.916643	0.31763	0	0	0	0	0	0	0	0	0	0	0	0
0	0.394183	0.936162	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.401569	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.900774	0.964534	0.554118	0	0	0	0	0	0	0	0	0	0	0	0
0	0.180116	0.762699	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.626693	0.05091	0	0	0	0	0	0	0	0	0	0	0	0	0
0.701482	0.980668	0.921287	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.202002	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.95251	0.685293	0.246081	0	0	0	0	0	0	0	0	0	0	0	0
