1.048092	0.217056	0.484543	0.656685	0.853148	0.342911	0.758959	1.194291	0.446923	1.085458
0.582446	0	0.119922	0	0	0.518834	0.732581	0.972577	0.572271	0.912578
0	0	0	0	0	0.171805	0.073258	0.097258	0.147168	0.091258
0	0	0	0	0	0.017181	0.007326	0.009726	0.014717	0.009126
0	0	0	0	0	0.001718	0.000733	0.000973	0.001472	0.000913
0	0.798631	0	0	0	0.000172	0.000073	0.000097	0.000147	0.000091
0.443109	1.046344	0	0.348343	0.798076	0.000017	0.000007	0.00001	0.000015	0.000009
1.029836	0.485885	0.443064	0.75988	1.126139	0.000002	0.348344	0.798077	0.087087	0.685643
0.84169	0	0.500932	0.4704	0.424326	0.443064	0.794715	1.205947	0.530977	1.103139
0	0	0	0	0	0.545239	0.549871	0.544921	0.546397	0.546158
0	0	0	0	0	0.054524	0.054987	0.054492	0.05464	0.054616
0	0.269131	0	0	0	0.005452	0.005499	0.005449	0.005464	0.005462
0	1.006271	0	0.089801	0.252128	0.000545	0.00055	0.000545	0.000546	0.000546
0.745873	0.77072	0	0.419784	1.030936	0.000055	0.089856	0.252182	0.022505	0.211601
1.018516	0	0.574634	0.672229	0.828858	0.000005	0.42877	1.056154	0.107197	0.899308
0.285143	0	0.333517	0.190285	0	0.574634	0.715106	0.934474	0.609752	0.879632
0	0	0	0	0	0.390981	0.261796	0.093447	0.358684	0.135535
0	0.395889	0	0	0	0.039098	0.02618	0.009345	0.035868	0.013553
0	1.03817	0	0.086923	0.324031	0.00391	0.002618	0.000934	0.003587	0.001355
0.863622	0.453768	0	0.390475	1.067309	0.000391	0.087185	0.324125	0.022089	0.26489
0.880458	0	0.657384	0.58993	0.516711	0.000039	0.399193	1.099722	0.099828	0.92459
0	0	0.196739	0.103456	0	0.657388	0.62985	0.626684	0.650503	0.627475
0	0.003871	0	0	0	0.262478	0.166441	0.062668	0.238469	0.088612
0	0.974074	0	0	0	0.026248	0.016644	0.006267	0.023847	0.008861
0.61788	0.612148	0	0.27783	0.924986	0.002625	0.001664	0.000627	0.002385	0.000886
0.974839	0	0.613835	0.642096	0.702502	0.000262	0.277997	0.925048	0.069696	0.763285
0	0	0.4347	0.291015	0	0.613861	0.669896	0.795006	0.62787	0.763729
0	0.120637	0	0	0	0.496086	0.358004	0.079501	0.461566	0.149127
0	1.011978	0	0	0	0.049609	0.0358	0.00795	0.046157	0.014913
0.737215	0.323222	0	0.235471	0.932145	0.004961	0.00358	0.000795	0.004616	0.001491
0.846933	0	0.729963	0.636396	0.412166	0.000496	0.235829	0.932224	0.059329	0.758126
0	0	0.335903	0.22519	0	0.730013	0.659979	0.505388	0.712504	0.544036
0	0.676883	0	0	0	0.408904	0.291188	0.050539	0.379475	0.110701
0.044815	0.830128	0	0	0.256568	0.04089	0.029119	0.005054	0.037947	0.01107
1.004475	0	0.005151	0.213511	0.82078	0.004089	0.002912	0.257074	0.003795	0.193533
0.217255	0	0.874997	0.648699	0.078578	0.00556	0.213802	0.846488	0.057621	0.688316
0	0.325668	0	0	0	0.875553	0.670079	0.163226	0.824184	0.28994
0	0.961032	0	0	0	0.087555	0.067008	0.016323	0.082418	0.028994
0.897114	0	0	0.129744	0.838018	0.008756	0.006701	0.001632	0.008242	0.002899
0.47937	0	0.884389	0.698209	0.076074	0.000876	0.130414	0.838181	0.03326	0.661239
0	0.24438	0.083511	0.027748	0	0.884477	0.711251	0.159892	0.84117	0.297731
0	0.954082	0	0	0	0.171959	0.098873	0.015989	0.153688	0.03671
0.870434	0	0	0.063422	0.762737	0.017196	0.009887	0.001599	0.015369	0.003671
0.44254	0	0.854675	0.683699	0.062732	0.00172	0.064411	0.762897	0.017392	0.588276
0	0.461023	0.114354	0.041784	0	0.854847	0.690141	0.139022	0.81367	0.276801
0	0.81469	0	0	0	0.199839	0.110798	0.013902	0.177578	0.038126
0.960681	0	0	0.016041	0.627957	0.019984	0.01108	0.00139	0.017758	0.003813
0.102699	0	0.944179	0.760167	0.047264	0.001998	0.017149	0.628096	0.005786	0.475359
0	0.846537	0	0	0	0.944379	0.761882	0.110073	0.898755	0.273026
0.189558	0.322178	0	0	0	0.094438	0.076188	0.011007	0.089875	0.027303
0.91008	0	0.101108	0.125015	0.236157	0.009444	0.007619	0.001101	0.008988	0.00273
0	0.100557	0.915831	0.744353	0.015084	0.102052	0.125777	0.236267	0.107983	0.208645
0	0.91146	0	0	0	0.926036	0.75693	0.038711	0.88376	0.218266
0.83552	0	0	0	0.068792	0.092604	0.075693	0.003871	0.088376	0.021827
0.265534	0	0.755062	0.585765	0	0.00926	0.007569	0.069179	0.008838	0.053776
0	0.908398	0.302666	0.232513	0	0.755988	0.586522	0.006918	0.713621	0.151819
0.2883	0.017094	0	0	0.235529	0.378265	0.291166	0.000692	0.35649	0.07331
0.784179	0	0.115726	0.020162	0	0.037826	0.029117	0.235598	0.035649	0.183978
0	0.6209	0.663395	0.463962	0	0.119509	0.023074	0.02356	0.0954	0.023438
0	0.441698	0.043023	0.153598	0.543321	0.675346	0.46627	0.002356	0.623077	0.118334
0.951964	0	0	0	0	0.110557	0.200225	0.543556	0.132974	0.457723
0	0.338533	0.557072	0.320453	0	0.011056	0.020023	0.054356	0.013297	0.045772
0	0.656842	0.018518	0.107072	0.306707	0.558178	0.322455	0.005436	0.499247	0.08469
0.940293	0	0	0	0.247196	0.074336	0.139318	0.307251	0.090581	0.265267
0	0.190602	0.700799	0.433757	0	0.007434	0.013932	0.277921	0.009058	0.211924
0	0.719307	0	0	0.171708	0.701543	0.43515	0.027792	0.634944	0.129632
0.905904	0	0	0	0.168131	0.070154	0.043515	0.174488	0.063494	0.141744
0	0.208281	0.772997	0.460241	0	0.007015	0.004351	0.18558	0.006349	0.140273
0	0.664226	0	0.024488	0.198596	0.773699	0.460676	0.018558	0.695443	0.129087
0.91495	0	0	0	0.066898	0.07737	0.070555	0.200452	0.075666	0.167978
0	0.386212	0.755308	0.429895	0	0.007737	0.007056	0.086943	0.007567	0.066971
0	0.466472	0.028532	0.145108	0.372088	0.756082	0.4306	0.008694	0.674712	0.114171
0.941819	0	0	0	0	0.10414	0.188168	0.372958	0.125147	0.32676
0	0.675174	0.639577	0.310933	0	0.010414	0.018817	0.037296	0.012515	0.032676
0	0.072816	0.035901	0.295704	0.645046	0.640618	0.312814	0.00373	0.558667	0.081001
0.870451	0	0	0	0	0.099963	0.326985	0.645419	0.156719	0.565811
0	0.915032	0.36878	0.097066	0	0.009996	0.032699	0.064542	0.015672	0.056581
0.215726	0	0	0.377511	0.868943	0.36978	0.100336	0.006454	0.302419	0.029925
0.525797	0	0.161156	0	0	0.036978	0.387545	0.869589	0.12462	0.749078
0	0.802109	0	0	0	0.164854	0.038754	0.086959	0.133329	0.074908
0.754699	0	0	0.206249	0.677597	0.016485	0.003875	0.008696	0.013333	0.007491
0	0.527764	0.741261	0.447568	0.057579	0.001649	0.206637	0.678466	0.052896	0.560509
0	0.107604	0	0	0.429379	0.741426	0.468232	0.125426	0.673127	0.211127
0.896641	0	0	0	0	0.074143	0.046823	0.441922	0.067313	0.343147
0	0.923643	0.618902	0.195973	0	0.007414	0.004682	0.044192	0.006731	0.034315
0.390069	0	0.037453	0.431495	0.907003	0.619643	0.196442	0.004419	0.513843	0.052425
0.216108	0.312654	0.293383	0	0	0.099417	0.45114	0.907445	0.187348	0.793369
0	0.250691	0	0	0.005641	0.303325	0.045114	0.090745	0.238772	0.079337
0.922396	0	0	0	0.077035	0.030333	0.004511	0.014715	0.023877	0.012164
0	0.91539	0.901651	0.469618	0	0.003033	0.000451	0.078507	0.002388	0.058993
0.380841	0	0.050686	0.470901	0.912676	0.901954	0.469663	0.007851	0.793882	0.123304
0.132355	0.509232	0.147152	0	0	0.140882	0.517868	0.913461	0.235128	0.814563
0	0	0	0	0.120403	0.161241	0.051787	0.091346	0.133877	0.081456
0.864811	0	0	0	0	0.016124	0.005179	0.129538	0.013388	0.098448
0	0.726276	0.78461	0.356829	0	0.001612	0.000518	0.012954	0.001339	0.009845
0.729005	0	0.071725	0.404002	0.723201	0.784772	0.35688	0.001295	0.677799	0.090192
0	0.889523	0.557089	0.025214	0	0.150202	0.43969	0.723331	0.222574	0.652421
0	0	0	0	0.544727	0.57211	0.069183	0.072333	0.446378	0.071546
0.383645	0.445725	0	0	0	0.057211	0.006918	0.55196	0.044638	0.4157
0	0	0.091873	0.076889	0.387043	0.005721	0.000692	0.055196	0.004464	0.04157
0.862718	0	0	0	0.035498	0.092445	0.076958	0.392562	0.088573	0.313661
0	0.493506	0.626082	0.199878	0	0.009244	0.007696	0.074754	0.008857	0.057989
0.848157	0	0.021383	0.223255	0.47692	0.627007	0.200647	0.007475	0.520417	0.055768
0	0.847229	0.746234	0.15077	0	0.084084	0.24332	0.477668	0.123893	0.419081
0.477204	0	0	0.15001	0.646914	0.754643	0.175102	0.047767	0.609758	0.079601
0	0.900039	0.337183	0	0	0.075464	0.16752	0.65169	0.098478	0.530648
0	0	0	0.056475	0.738529	0.344729	0.016752	0.065169	0.262735	0.053065
0.233643	0.741887	0	0	0	0.034473	0.05815	0.745046	0.040392	0.573322
0	0	0	0.069007	0.684887	0.003447	0.005815	0.074505	0.004039	0.057332
0.585909	0.492924	0	0	0.063858	0.000345	0.069589	0.692337	0.017656	0.53665
0	0	0.199172	0.191527	0.464343	0.000034	0.006959	0.133091	0.001766	0.101558
0.793289	0.244995	0	0	0.042938	0.199176	0.192223	0.477652	0.197438	0.406294
0	0	0.453341	0.18577	0.05359	0.019918	0.019222	0.090703	0.019744	0.072833
0.885174	0.048253	0	0	0	0.455333	0.187693	0.06266	0.388423	0.093918
0	0.024273	0.759035	0.218977	0	0.045533	0.018769	0.006266	0.038842	0.009392
0.908879	0	0.063386	0.007718	0	0.763588	0.220853	0.000627	0.627905	0.055683
0	0.114475	0.804478	0.089464	0	0.139745	0.029804	0.000063	0.112259	0.007498
0.905788	0	0.065515	0	0	0.818452	0.092445	0.000006	0.636951	0.023116
0	0.132075	0.866114	0.058208	0	0.14736	0.009244	0.000001	0.112831	0.002312
0.901895	0	0.081989	0	0.00803	0.88085	0.059132	0	0.67542	0.014783
0	0.077501	0.880528	0.024281	0	0.170074	0.005913	0.00803	0.129034	0.007501
0.90581	0	0.081081	0	0	0.897535	0.024872	0.000803	0.67937	0.00682
0	0	0.901081	0.012818	0	0.170835	0.002487	0.00008	0.128748	0.000682
0.908728	0.140689	0.088824	0	0	0.918164	0.013067	0.000008	0.69189	0.003273
0	0	0.911073	0.069066	0	0.180641	0.001307	0.000001	0.135807	0.000327
0.884471	0.367461	0.090454	0	0	0.929137	0.069197	0	0.714152	0.017299
0	0	0.858918	0.161041	0	0.183367	0.00692	0	0.139255	0.00173
0.791548	0.624609	0.082432	0	0	0.877255	0.161733	0	0.698374	0.040433
0	0	0.718925	0.264471	0.094159	0.170157	0.016173	0	0.131661	0.004043
0.58273	0.841058	0.063806	0	0	0.735941	0.266089	0.094159	0.618478	0.137141
0	0	0.408987	0.286992	0.331669	0.1374	0.026609	0.009416	0.109702	0.013714
0.229073	0.906535	0.022886	0	0	0.422727	0.289653	0.33261	0.389459	0.321871
0	0	0	0.175202	0.545461	0.065159	0.028965	0.033261	0.056111	0.032187
0	0.705816	0	0	0.007484	0.006516	0.178098	0.548787	0.049411	0.456115
0.481795	0	0	0.061187	0.614258	0.000652	0.01781	0.062363	0.004941	0.051224
0	0.202931	0.404973	0.224658	0.052195	0.000065	0.062968	0.620494	0.015791	0.481112
0.850058	0.124026	0	0	0.176634	0.40498	0.230955	0.114244	0.361474	0.143422
0	0	0.647335	0.218069	0	0.040498	0.023095	0.188058	0.036147	0.146818
0.860029	0.726063	0	0	0	0.651385	0.220378	0.018806	0.543633	0.069199
0	0	0.736353	0.450464	0.285239	0.065138	0.022038	0.001881	0.054363	0.00692
0.376932	0.897057	0.061676	0.011537	0	0.742867	0.452668	0.285427	0.670317	0.327237
0.005248	0	0.014052	0.11758	0.297783	0.135963	0.056804	0.028543	0.116173	0.035608
0	0.378297	0	0	0	0.027648	0.12326	0.300637	0.051551	0.256293
0.733158	0.069003	0	0.013527	0.296183	0.002765	0.012326	0.030064	0.005155	0.025629
0	0	0.690408	0.39499	0.091076	0.000276	0.014759	0.299189	0.003897	0.228082
0.861503	0.834154	0	0	0.00159	0.690436	0.396466	0.120995	0.616943	0.189863
0	0	0.593979	0.431459	0.290862	0.069044	0.039647	0.013689	0.061694	0.020179
0.124348	0.702277	0.03273	0.00178	0	0.600883	0.435423	0.292231	0.559518	0.328029
0.387816	0	0	0	0.181597	0.092818	0.045322	0.029223	0.080944	0.033248
0	0	0.326923	0.133994	0	0.009282	0.004532	0.18452	0.008094	0.139523
0.92115	0.774653	0	0	0	0.327851	0.134447	0.018452	0.2795	0.047451
0	0	0.838517	0.668359	0.542304	0.032785	0.013445	0.001845	0.02795	0.004745
0.208343	0.669745	0.076207	0.049521	0.031115	0.841795	0.669703	0.542488	0.798772	0.574292
0.396627	0	0	0	0	0.160386	0.116491	0.085364	0.149412	0.093146
0	0	0.256686	0.05427	0	0.016039	0.011649	0.008536	0.014941	0.009315
0.893836	0.907214	0.015576	0	0	0.25829	0.055435	0.000854	0.207576	0.014499
0	0	0.86725	0.770128	0.747499	0.041405	0.005544	0.000085	0.03244	0.00145
0	0.23088	0.083911	0.056268	0.051276	0.87139	0.770682	0.747508	0.846213	0.753302
0.757647	0.487093	0	0	0	0.17105	0.133336	0.126027	0.161621	0.127854
0	0	0.552895	0.407159	0.276397	0.017105	0.013334	0.012603	0.016162	0.012785
0.520501	0.751184	0.042321	0.025862	0.01242	0.554606	0.408493	0.277658	0.518078	0.310366
0.220568	0	0.181658	0.220465	0.270877	0.097782	0.066711	0.040186	0.090014	0.046818
0	0	0.185285	0.066401	0	0.191436	0.227136	0.274896	0.200361	0.262956
0.867803	0.930361	0	0	0	0.204428	0.089115	0.02749	0.1756	0.042896
0	0	0.786252	0.759604	0.762109	0.020443	0.008911	0.002749	0.01756	0.00429
0	0	0.072795	0.064365	0.061534	0.788297	0.760496	0.762384	0.781346	0.761912
0.94065	0.926545	0	0	0	0.151625	0.140414	0.137772	0.148822	0.138433
0	0	0.726141	0.712204	0.703701	0.015162	0.014041	0.013777	0.014882	0.013843
0	0	0.058705	0.056751	0.055768	0.727657	0.713608	0.705079	0.724145	0.707211
0.913686	0.896126	0	0	0	0.13147	0.128111	0.126276	0.130631	0.126735
0	0	0.716145	0.705206	0.694829	0.013147	0.012811	0.012628	0.013063	0.012673
0	0	0.058895	0.057633	0.056504	0.717459	0.706487	0.696092	0.714716	0.698691
0.903725	0.911076	0	0	0	0.130641	0.128282	0.126113	0.130051	0.126655
0	0	0.706988	0.70882	0.710982	0.013064	0.012828	0.012611	0.013005	0.012666
0	0	0.057979	0.058044	0.058152	0.708294	0.710103	0.712243	0.708746	0.711708
0.937722	0.953512	0	0	0	0.128808	0.129055	0.129376	0.12887	0.129296
0	0	0.737969	0.745859	0.754242	0.012881	0.012905	0.012938	0.012887	0.01293
0	0	0.060875	0.061677	0.062531	0.739257	0.74715	0.755536	0.74123	0.753439
0.951619	0.912419	0	0	0	0.134801	0.136392	0.138085	0.135199	0.137661
0	0	0.739855	0.721996	0.703128	0.01348	0.013639	0.013808	0.01352	0.013766
0	0	0.060262	0.058555	0.056753	0.741203	0.72336	0.704509	0.736742	0.709222
0.791027	0.603724	0	0	0	0.134382	0.130891	0.127204	0.133509	0.128126
0.272606	0.549898	0.591189	0.497477	0.398427	0.013438	0.013089	0.01272	0.013351	0.012813
0	0	0.31882	0.448774	0.576477	0.592532	0.498786	0.399699	0.569096	0.42447
0.283537	0	0	0	0	0.378073	0.498652	0.616447	0.408218	0.586998
0.822961	0.962144	0	0	0	0.037807	0.049865	0.061645	0.040822	0.0587
0	0	0.735631	0.803106	0.869592	0.003781	0.004987	0.006164	0.004082	0.00587
0	0	0.067988	0.075338	0.082576	0.736009	0.803605	0.870208	0.752908	0.853557
0.917819	0.650001	0	0	0	0.141589	0.155699	0.169596	0.145116	0.166122
0.160532	0.626022	0.672161	0.547936	0.425203	0.014159	0.01557	0.01696	0.014512	0.016612
0	0	0.211484	0.447202	0.653678	0.673577	0.549493	0.426899	0.642556	0.457547
0.135832	0	0	0	0	0.278842	0.502152	0.696368	0.334669	0.647814
0.950056	0.924098	0	0	0	0.027884	0.050215	0.069637	0.033467	0.064781
0	0.277402	0.839117	0.840044	0.840537	0.002788	0.005022	0.006964	0.003347	0.006478
0	0	0.077919	0.233738	0.35755	0.839395	0.840546	0.841233	0.839683	0.841061
0.480092	0	0	0	0	0.161859	0.317792	0.441674	0.200842	0.410703
0.845351	0.976307	0.017049	0	0	0.016186	0.031779	0.044167	0.020084	0.04107
0	0.193989	0.809083	0.871068	0.920299	0.018668	0.003178	0.004417	0.014795	0.004107
0	0	0.077111	0.187164	0.275096	0.81095	0.871385	0.920741	0.826059	0.908402
0.525645	0	0	0	0	0.158206	0.274303	0.36717	0.18723	0.343953
0.867908	0.944677	0.116074	0	0	0.015821	0.02743	0.036717	0.018723	0.034395
0	0.415625	0.847442	0.873388	0.893289	0.117656	0.002743	0.003672	0.088928	0.00344
0	0	0.081537	0.280466	0.444755	0.859207	0.873662	0.893656	0.862821	0.888658
0.282188	0	0	0	0	0.167458	0.367833	0.53412	0.217551	0.492548
0.992778	0.696545	0	0	0	0.016746	0.036783	0.053412	0.021755	0.049255
0	0.838731	0.922046	0.744236	0.634796	0.001675	0.003678	0.005341	0.002176	0.004925
0	0	0.087695	0.627151	0.899535	0.922214	0.744604	0.63533	0.877811	0.662649
0	0	0	0	0	0.179916	0.701611	0.963068	0.31034	0.897704
0.889265	0	0	0	0	0.017992	0.070161	0.096307	0.031034	0.08977
0.670796	0.98146	0.715985	0.178058	0	0.001799	0.007016	0.009631	0.003103	0.008977
0	0.528292	0.734071	0.887443	0.967494	0.716165	0.178759	0.000963	0.581814	0.045412
0	0	0	0.096963	0.177579	0.805687	0.905319	0.96759	0.830595	0.952022
0.080306	0	0	0	0	0.080569	0.187495	0.274338	0.1073	0.252627
1.000758	0.108768	0	0	0	0.008057	0.018749	0.027434	0.01073	0.025263
0.524462	1.000483	0.953225	0.339663	0.073585	0.000806	0.001875	0.002743	0.001073	0.002526
0	0.589895	0.617475	0.885061	1.006501	0.953305	0.33985	0.073859	0.799942	0.140357
0	0	0	0.003012	0.043967	0.712806	0.919046	1.013887	0.764366	0.990177
0	0	0	0	0	0.071281	0.094916	0.145356	0.07719	0.132746
0.939686	0	0	0	0	0.007128	0.009492	0.014536	0.007719	0.013275
0.779652	0.792214	0.905849	0.22746	0	0.000713	0.000949	0.001454	0.000772	0.001327
0	0.960789	0.869036	0.810202	0.788909	0.905921	0.227555	0.000145	0.736329	0.056998
0	0.092066	0	0.353536	0.472942	0.959628	0.832958	0.788924	0.927961	0.799932
0	0	0	0	0	0.095963	0.436831	0.551834	0.18118	0.523084
0.42989	0	0	0	0	0.009596	0.043683	0.055183	0.018118	0.052308
1.042987	0	0.322887	0.031933	0	0.00096	0.004368	0.005518	0.001812	0.005231
0.618105	0.828599	1.070332	0.25978	0	0.322983	0.03237	0.000552	0.25033	0.008506
0	1.000954	0.708678	0.637152	0.650048	1.102631	0.263017	0.000055	0.892727	0.065796
0	0.298824	0	0.285054	0.383135	0.818941	0.663453	0.650053	0.780069	0.653403
0	0	0	0	0	0.081894	0.351399	0.448141	0.14927	0.423955
0.174	0	0	0	0	0.008189	0.03514	0.044814	0.014927	0.042396
0.943793	0	0.087418	0	0	0.000819	0.003514	0.004481	0.001493	0.00424
0.958645	0.241354	0.948537	0.20621	0	0.0875	0.000351	0.000448	0.065713	0.000424
0.245801	0.946545	1.053099	0.402224	0.196738	0.957287	0.206245	0.000045	0.769526	0.051595
0	0.996548	0.247966	0.331931	0.384453	1.148828	0.422849	0.196743	0.967333	0.253269
0	0.396081	0	0.125554	0.249155	0.362849	0.374215	0.404127	0.365691	0.396649
0	0	0	0	0.052464	0.036285	0.162976	0.289568	0.067958	0.25792
0.003044	0	0	0	0	0.003628	0.016298	0.081421	0.006796	0.06514
0.767097	0	0	0	0	0.000363	0.00163	0.008142	0.00068	0.006514
1.073806	0	0.754949	0.165805	0	0.000036	0.000163	0.000814	0.000068	0.000651
0.782696	0.320615	1.148813	0.297699	0	0.754953	0.165822	0.000081	0.60767	0.041516
0.086477	0.912398	0.814626	0.109703	0	1.224308	0.314281	0.000008	0.996801	0.078576
0	1.07344	0.010795	0.071246	0.129122	0.937057	0.141131	0.000001	0.738075	0.035283
0	0.765714	0	0.306009	0.547258	0.1045	0.08536	0.129122	0.099715	0.118181
0	0.151966	0	0.473287	0.72551	0.01045	0.314545	0.56017	0.086474	0.498764
0	0	0	0	0.062019	0.001045	0.504741	0.781527	0.126969	0.712331
0.164118	0	0	0	0	0.000105	0.050474	0.140172	0.012697	0.117748
0.753879	0	0	0	0	0.00001	0.005047	0.014017	0.00127	0.011775
1.064412	0	0.744346	0.185719	0	0.000001	0.000505	0.001402	0.000127	0.001177
1.017527	0	1.137893	0.336333	0	0.744346	0.185769	0.00014	0.604702	0.046547
0.660376	0.182014	1.038361	0.022026	0	1.212328	0.35491	0.000014	0.997973	0.088738
0.125542	0.681515	0.58675	0	0	1.159594	0.057517	0.000001	0.884075	0.01438
0	1.00321	0.155457	0	0.008148	0.702709	0.005752	0	0.52847	0.001438
0	1.095244	0.01267	0.282145	0.649794	0.225728	0.000575	0.008148	0.16944	0.006254
0	0.965171	0	0.644161	1.047071	0.035243	0.282203	0.650609	0.096983	0.558507
0	0.664138	0	0.410293	0.911155	0.003524	0.672381	1.112132	0.170739	1.002194
0	0.265502	0	0	0.4173	0.000352	0.477531	1.022368	0.119647	0.886159
0	0	0	0	0.068291	0.000035	0.047753	0.519537	0.011965	0.401591
0	0	0	0	0	0.000004	0.004775	0.120244	0.001196	0.091377
0.329758	0	0	0	0	0	0.000478	0.012024	0.00012	0.009138
0.675307	0	0.313576	0.073459	0	0	0.000048	0.001202	0.000012	0.000914
0.925201	0	0.706039	0.193835	0	0.313576	0.073463	0.00012	0.253548	0.018456
1.066891	0	0.959013	0.147559	0	0.737397	0.201181	0.000012	0.603343	0.050304
1.104492	0	1.062195	0.00268	0	1.032752	0.167678	0.000001	0.816484	0.04192
1.053377	0	1.126872	0	0	1.165471	0.019448	0	0.878965	0.004862
0.934792	0	1.15634	0	0	1.24342	0.001945	0	0.933051	0.000486
0.771411	0	1.049454	0	0	1.280682	0.000194	0	0.96056	0.000049
0.584192	0	0.876259	0	0	1.177522	0.000019	0	0.883146	0.000005
0.390562	0	0.671808	0	0	0.994011	0.000002	0	0.745509	0
0.203692	0.070215	0.457742	0	0	0.771209	0	0	0.578407	0
0.032573	0.208213	0.249467	0	0	0.534863	0	0	0.401147	0
0	0.321839	0.05752	0	0	0.302953	0	0	0.227215	0
0	0.411396	0.005752	0.047705	0.160724	0.087815	0	0	0.065861	0
0	0.478022	0.000575	0.235212	0.383561	0.014533	0.047705	0.160724	0.022826	0.132469
0	0.523111	0	0.259027	0.485259	0.002029	0.239983	0.399633	0.061517	0.359721
0	0.547889	0	0.184239	0.450632	0.000203	0.283025	0.525222	0.070908	0.464673
0	0.553131	0	0.136117	0.451339	0.00002	0.212541	0.503154	0.053151	0.430501
0	0.539008	0	0.149194	0.491985	0.000002	0.157372	0.501654	0.039344	0.415583
0	0.505053	0	0.144562	0.509519	0	0.164931	0.54215	0.041233	0.447845
0	0.450253	0	0.102547	0.47354	0	0.161055	0.563734	0.040264	0.463065
0	0.373253	0	0.050067	0.417079	0	0.118653	0.529913	0.029663	0.427098
0	0.272708	0	0.007214	0.355635	0	0.061932	0.470071	0.015483	0.368036
0	0.147775	0	0	0.277305	0	0.013407	0.402642	0.003352	0.305333
0	0	0	0	0.168802	0	0.001341	0.31757	0.000335	0.238512
0	0	0	0	0.01621	0	0.000134	0.200559	0.000034	0.150453
0.109049	0	0	0	0.001554	0	0.000013	0.036266	0.000003	0.027203
0.288451	0	0.079042	0.001132	0.000149	0	0.000001	0.005181	0	0.003886
0.479995	0	0.293764	0.079486	0.000014	0.079042	0.001132	0.000667	0.059564	0.000783
0.672794	0	0.508472	0.107731	0	0.301669	0.079599	0.000081	0.246151	0.01996
0.851651	0	0.683801	0.064114	0	0.538639	0.115691	0.000008	0.432902	0.028929
0.997314	0	0.862182	0.00358	0	0.737665	0.075683	0.000001	0.57217	0.018921
1.087668	0	1.045691	0	0	0.935949	0.011148	0	0.704748	0.002787
